precision,f1-score,recall,kappa,last_precision,last_f1-score,last_recall,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.77,0.77,0.77,0.3118922961854898,0.52,0.52,0.52,0.0106152736267134,0.6690222869218564,0.675000305481305,0.6567079154497933,0.6724154877804479,0.6528303419376924,0.6601272022791995,0.6749217588354604,0.6610229073537705,0.6604433133319054,0.6616694227277543,0.6532489301224059,0.6715818118657118,0.67201776313063,0.6626081706613565,0.6648392421310072,0.6598652388832568,0.6669159059686721,0.6578372682885012,0.26752923330913114,0.3097449676643861,0.2671470542436201,0.28789351482966463,0.2549897787383699,0.28709686094780684
0.815,0.815,0.815,0.4251087632069609,0.475,0.475,0.475,0.0,0.6554952182695645,0.6572603134835616,0.6544204528579847,0.6458522394200973,0.6569312176688712,0.6199903766476702,0.6637000979984113,0.6213168324540371,0.6569433872378855,0.6344852741099674,0.6589161107753086,0.632101751039522,0.6508518937964882,0.6264401754498572,0.6535152448268128,0.6305497267366175,0.6508385825608115,0.6293646975992038,0.25921092778991006,0.33935983180151447,0.3023006591257809,0.33797599944718415,0.2663204957578761,0.32733043578788074
0.845,0.845,0.845,0.4789915966386554,0.525,0.525,0.525,0.0312053844584948,0.6684792316643041,0.655912631556482,0.6696275943919202,0.6411538996733716,0.6652340937259815,0.5994799536295294,0.6714357717014489,0.5975066425674801,0.6735080153644506,0.624503619489428,0.6651794810170277,0.6259273161095088,0.6723634744903767,0.6049885053631086,0.6739652754901063,0.6279993886924112,0.6665140254966032,0.6103958547720603,0.26745372968212433,0.31915777074244917,0.30143995794999145,0.31853674491354145,0.2706941122391455,0.31921660012385716
0.855,0.855,0.855,0.5101351351351351,0.62,0.62,0.62,0.0455858344844907,0.6873730095744297,0.6600792836290743,0.6869973614061287,0.6546461224681563,0.6976061552939264,0.6268005215287044,0.6944600646940815,0.6205600485496278,0.6849605429805099,0.6420693363208,0.6914763323918223,0.640646063813135,0.6890236261996734,0.6257103897128893,0.688325801020764,0.6426820968575027,0.6839272379503442,0.6343534324948071,0.30790500609962923,0.36832414054922474,0.33800273940216025,0.3521370621842768,0.31447983994425777,0.3537762557863961
0.84,0.84,0.84,0.5192307692307693,0.7,0.7,0.7,0.0641085634066448,0.6803502981481135,0.6846022725204889,0.6863687203305063,0.6800192252951316,0.7015598609135106,0.6519808955663897,0.6953021715449013,0.6647156484108366,0.6901407292574195,0.6727523946580749,0.6988234858082921,0.6737479970368777,0.6931320138664884,0.6543198559873779,0.6917879977633703,0.6706299955929461,0.6822007227074008,0.663289749353916,0.3052995716321215,0.4346801933978637,0.3248062482723773,0.423475882126705,0.3101082857983126,0.40570102035574984
0.85,0.85,0.85,0.5551601423487544,0.675,0.675,0.675,0.0574245939675175,0.6763273308011405,0.6791967591478715,0.6787909387748995,0.672708869039275,0.6977948565830697,0.6593489040402435,0.6921117497207091,0.6584012583729324,0.6890888542846083,0.6660181338002226,0.6941754730765513,0.6688441643070712,0.6862522335611403,0.6543680016029091,0.6857793155508887,0.6640440697015005,0.6774392269367357,0.6618556036052314,0.3234805429486508,0.39859678301381946,0.333583510855629,0.4043628198973502,0.31944648136399045,0.40865161249794846
0.875,0.875,0.875,0.5640041855598186,0.635,0.635,0.635,0.0484880083420229,0.6771136417770514,0.6829110181463703,0.6751837805288164,0.6719513101542103,0.6869656509661053,0.6540072257191927,0.6854548137870515,0.6588158354289179,0.683204921545601,0.6649565813881274,0.6939307899445112,0.6646716665354835,0.6815295928098043,0.6555556895433701,0.6813160980677168,0.6660177510821123,0.6728418353162479,0.6625840931786057,0.2806385126467624,0.3507520696543466,0.30651148171887044,0.3450295478514407,0.2859034494546109,0.35239878669987945
0.855,0.855,0.855,0.5206611570247934,0.62,0.62,0.62,0.0455858344844907,0.7092281671243007,0.712343083728095,0.7130090846535831,0.715051899917139,0.7277184386030394,0.6944012181408679,0.7069823897620201,0.7011523365872859,0.7119187561276132,0.7137004931520275,0.7248771102545962,0.712759465903991,0.7083197283367809,0.6995195515402467,0.713862876496019,0.7050581394822479,0.7170852722898758,0.7068306777933928,0.3123313498907066,0.4089695761762455,0.33037987150525616,0.39194754778402946,0.31002750850319755,0.39131590280507245
0.84,0.84,0.84,0.4451187792613144,0.625,0.625,0.625,0.06062124248497,0.7227297612122352,0.7164710070250169,0.7266212651219162,0.7121095180146665,0.7435889253077314,0.7034347617798754,0.7366105814638276,0.7049794968626724,0.7180240278094759,0.7097970141969857,0.7394038266767955,0.7116750727059579,0.7196072324539133,0.7032993314560331,0.7204770196587648,0.7065211448280379,0.7233301570086265,0.7126491601706585,0.25583154635616884,0.4080446152036564,0.25114382469350016,0.40613129337712817,0.25092964018133534,0.3907896616039994
0.835,0.835,0.835,0.3421052631578947,0.625,0.625,0.625,0.016264428121721,0.6821278949419972,0.7076672891389796,0.6903022188492154,0.7048709962973989,0.6749934636772035,0.6897109004839387,0.6884051626912823,0.6843226003733759,0.6934359160469448,0.6941642991575951,0.6736310038804445,0.6982234137699919,0.6872833178757912,0.6883642649891016,0.6928326730874093,0.6920335059420174,0.6822751522188912,0.6931304388043315,0.20037757580448737,0.2675786855992812,0.20187581031956,0.2585334671274464,0.19384141873621827,0.2636185685129001
0.845,0.845,0.845,0.3390191897654585,0.58,0.58,0.58,0.0135055783910746,0.6960111461002664,0.6973133789827041,0.7011817591557541,0.697562576157478,0.6952717291285905,0.6877392956136579,0.7011674286380035,0.6809726298740041,0.7062182796403693,0.6880511303711632,0.6853890046999341,0.6903582810896476,0.7053579652952359,0.6886934598694434,0.7035569627469909,0.6860315154271288,0.7006687825632489,0.6874979534508197,0.24089289280226395,0.3034640098398793,0.2526677568846501,0.2815459508512141,0.24018720614456582,0.2717037922471219
0.845,0.845,0.845,0.2678318375059046,0.58,0.58,0.58,0.0135055783910746,0.709451397999974,0.6962710548764108,0.7139058645216532,0.6998458928014801,0.7192065108126741,0.6826987852864628,0.7135890517352744,0.6882166228167153,0.7135780635805966,0.6949766498479266,0.7083250396392665,0.7006711034090957,0.7152106060690464,0.688650949773128,0.7160511168663661,0.6981012984701146,0.7117545688851968,0.6892153830933989,0.08313111889247686,0.13691802691141305,0.09265688541812786,0.11899400261018121,0.0872414950435656,0.09903483179643892
0.845,0.845,0.845,0.2091836734693878,0.56,0.56,0.56,0.0243902439024389,0.6825595281371275,0.6745554035678114,0.6954950733857832,0.6639154491204858,0.6845999474214072,0.6297447010024079,0.6840481540148707,0.6286341336440765,0.7029134924783809,0.6455842322876572,0.6751022867953447,0.6469395985859324,0.6861845103844483,0.6411713520791555,0.6971882331631344,0.6530251315530705,0.6822519647095672,0.6359950730416856,0.10899460940039518,0.12461882479841419,0.11166203513606691,0.11774051469917003,0.1145846057351285,0.11343708487234302
0.815,0.815,0.815,0.0800596718050721,0.625,0.625,0.625,0.0992073024261348,0.5673375546942142,0.5873767063155326,0.5835499478419413,0.5735025530320484,0.56254578582617,0.5278789692003399,0.5623282231036567,0.5181939001989511,0.5987255764140708,0.5488510079726214,0.5566331979527946,0.550003531439428,0.5631848258391259,0.5313478490767647,0.5870646654346235,0.556570514660593,0.5601514457124233,0.5259754790107656,0.0873060619787097,0.07983970351153964,0.07888384183110678,0.08539391924038023,0.08780185863924515,0.08216575249555282
0.78,0.78,0.78,0.0340285400658616,0.685,0.685,0.685,0.1407528641571194,0.5890350855096391,0.5916739541537838,0.5957118284875196,0.5969589943380026,0.5906055228561022,0.5759879149553805,0.5905743229463679,0.5713453709199136,0.5976426055616952,0.5804943008500311,0.5901330518015621,0.5823380370580077,0.5868416493115917,0.5789473998301757,0.5919795882635309,0.5773052944059798,0.5804960697672892,0.576956248109038,0.08843845071593469,0.09427818807901317,0.0780353551718942,0.09779324686908858,0.08796756403382026,0.08574222285109534
0.78,0.78,0.78,0.0340285400658616,0.73,0.73,0.73,0.1526753491291386,0.5943035108668836,0.5769799325034614,0.600597529032145,0.5707591402673816,0.5874184263355768,0.5346910296696414,0.5900005388427009,0.5315744895752256,0.6060799960624518,0.5489101629395995,0.580267778003695,0.5564821506947931,0.5920861179615637,0.5367042572640771,0.6015995964105392,0.5472807879046848,0.5916892977194929,0.5325087507346336,0.07956434054706203,0.05081457462679295,0.07245206921010187,0.06553484285796264,0.07537545576841018,0.06193788468912084
0.705,0.705,0.705,0.0,0.71,0.71,0.71,0.1559953434225843,0.5883123391659185,0.5759031073172648,0.5918457607801098,0.5677423838984332,0.5878469209871254,0.5338109858276618,0.5908509960427007,0.5344628406948618,0.6000386421415941,0.5501452401429501,0.577037042081307,0.5509824478907631,0.5853427316381105,0.5313273729388502,0.5960459352627,0.5469717920507893,0.5879133416098637,0.5354770464699434,0.25452853824632016,0.04402596294004916,0.24696762325209765,0.054624219737798116,0.2551117749158874,0.05226150932399276
0.67,0.67,0.67,0.0,0.77,0.77,0.77,0.3118922961854898,0.531219838435876,0.5527688323164628,0.5400051778274546,0.5324782327433363,0.5344063391105557,0.4943389352886935,0.5285138757210778,0.4980648133689252,0.5563741169931897,0.5164390066975216,0.531158555148796,0.5210465869585851,0.5289273980102965,0.4947526090729088,0.5448121538818893,0.5213886895236517,0.5345691034545711,0.5034757911530137,0.2524353443199112,0.05010045550709186,0.2567365708172022,0.06059968437324219,0.26367907926851536,0.07052583911503318
0.635,0.635,0.635,0.0771175726927938,0.815,0.815,0.815,0.4251087632069609,0.6476387665561298,0.6512403933825036,0.6599882791633803,0.6490295780925763,0.6443638331651724,0.610036625173107,0.6478470723949877,0.6261982918894812,0.6735941357144749,0.6382070055581405,0.6388053564033694,0.6393526356538749,0.6491816612655724,0.6160896367467239,0.6643502810048311,0.6384213937280822,0.6551734381847393,0.6267107665425449,0.1276704046118021,0.09051644739313582,0.1235026987241812,0.09299122718911318,0.12980166822181813,0.08288836615685193
0.68,0.68,0.68,0.1644908616187989,0.845,0.845,0.845,0.4789915966386554,0.6668949987718852,0.6709906379287918,0.6787559041069734,0.659937281410534,0.663038938415549,0.6245123208205016,0.671986369698868,0.6264585441980642,0.6927367080717689,0.6430181314630478,0.6639304551992723,0.6480654467532305,0.6675548753210027,0.6287936109538373,0.6815666713938804,0.648813214638327,0.6659205264881916,0.6318025297149623,0.241693781059545,0.1223187621382049,0.2338920530168307,0.1307715957070807,0.24853455670624577,0.12705357801858633
0.68,0.68,0.68,0.1886409736308315,0.855,0.855,0.855,0.5101351351351351,0.6513696035445331,0.6719630333059071,0.6615989755995149,0.6658483637673518,0.6501744380448627,0.6224333829049726,0.6638907636829333,0.6358609525496524,0.6781199610036514,0.6522859889575835,0.64314557203404,0.6492378051012822,0.65389421478222,0.6311932690793276,0.6671971149730326,0.6577240172292301,0.6509931243569861,0.6383383128755981,0.22947404853884856,0.13995481016201555,0.2140248266483186,0.14056383551881,0.22822440277751285,0.12102549674930951
0.7,0.7,0.7,0.2157887857796365,0.84,0.84,0.84,0.5192307692307693,0.6779149011125282,0.6779085283424553,0.6783104827491313,0.6768287912303347,0.673153800900623,0.6506590595481135,0.6839974309196587,0.6547469778636148,0.6842594813945997,0.6633192684247088,0.667679605758552,0.6617402050850185,0.6786965518028716,0.6550461785582661,0.6839988991933614,0.6685094504374491,0.6782392535754802,0.6564542795639013,0.2308596272078682,0.17647538306989005,0.22507903757425876,0.1707215942915182,0.23788114774863098,0.1493973057910127
0.75,0.75,0.75,0.275782155272306,0.85,0.85,0.85,0.5551601423487544,0.6753171855148847,0.690135339748376,0.6711520999153708,0.6867371936889395,0.6809410908226177,0.657090830777712,0.6819548107000227,0.6596305145637917,0.6763609961818048,0.673423469174047,0.6669834141212861,0.6746577053667373,0.6768641800989121,0.6590560570498414,0.6821118426604235,0.6790678040778688,0.6801290038843506,0.6635952713069745,0.17243453376856047,0.11388457422603997,0.1742527169207439,0.11840700811847292,0.17348745622356815,0.11018203844111199
0.805,0.805,0.805,0.3454179254783484,0.875,0.875,0.875,0.5640041855598186,0.5683717000590272,0.5736975169978189,0.5685614311301652,0.5620954739280842,0.5704355154548485,0.5295753129649738,0.5705307452032443,0.535911825947627,0.572971860748052,0.5523770380005391,0.573854055146972,0.5462645888794413,0.5688063123638553,0.5289572486621632,0.5716259195785542,0.5519822903137767,0.5703168505541564,0.5358397450798364,0.13798617907561203,0.09785748915254196,0.14246818613083007,0.08509475196822794,0.1427044007010081,0.07054780889526512
0.8,0.8,0.8,0.3898718730933496,0.855,0.855,0.855,0.5206611570247934,0.6281004464372675,0.6520334148768376,0.6317738364313534,0.6369036229309482,0.6222949504439732,0.5901669332715194,0.6281786982712946,0.5976015985419318,0.6370483859495114,0.6191328504180733,0.6214417367489596,0.6168238435697014,0.630435579678948,0.5910267953335421,0.6392074882690665,0.6233623212758015,0.6256196697282113,0.5990329698208199,0.15367671562966512,0.12251372883749284,0.16791481093454713,0.11633368608332764,0.15486675882988,0.11053201568275509
0.79,0.79,0.79,0.2943548387096774,0.84,0.84,0.84,0.4451187792613144,0.5987806665363343,0.5748625416507204,0.5961540512516034,0.5718189810672879,0.6077741124818073,0.5548060104907441,0.6029764053163258,0.5608158839427937,0.5933913412244886,0.5710232170274341,0.6019528295479893,0.5653936512809573,0.599004064728531,0.5536569156853537,0.5968379229849895,0.5639074259345009,0.5918001431664385,0.5622959122101454,0.1387747084710182,0.12785521014701773,0.1358720989461945,0.12214766339056558,0.14294631602115337,0.0981446118121964
0.79,0.79,0.79,0.2943548387096774,0.835,0.835,0.835,0.3421052631578947,0.5900818220265633,0.5703851701463859,0.5873177147908663,0.5694294097519583,0.5921249076664787,0.5595444590101849,0.5985507877507117,0.5662405863583376,0.5880174593581053,0.572209066824882,0.5817422055473803,0.5688908501183115,0.5911582786427192,0.5611121694333328,0.5868459068037869,0.5656896820961346,0.580017329448829,0.5658524574092701,0.1377480372347979,0.10305614001620599,0.13802546023637896,0.10246257593193825,0.14353068768780256,0.09224715547623392
0.8,0.8,0.8,0.2906543713424366,0.845,0.845,0.845,0.3390191897654585,0.5609380728567258,0.5728249470176878,0.5619831211087121,0.5690873999734812,0.5586199969947973,0.5594753318872341,0.5669241544781682,0.5654129149838223,0.5686412920780419,0.5659592886022968,0.5532578202514127,0.5642815479807716,0.5618534474347633,0.5561439725577201,0.563275172626601,0.5636827688059585,0.5626326618031365,0.5635385732865841,0.14213340813201392,0.10698642655627973,0.13535565863683746,0.09958716461262772,0.14296073000153778,0.08282277856343438
0.75,0.75,0.75,0.262645627488571,0.845,0.845,0.845,0.2678318375059046,0.6153721589405725,0.6125406933630252,0.615258267316443,0.6050588058893304,0.6093126446262336,0.5900034681819332,0.6148331388734644,0.5955025522217845,0.6208050117134553,0.5990937248484279,0.611140091735728,0.6033192898994195,0.6065248187984338,0.5879741866097574,0.6171127928419257,0.5970398643197092,0.6092166913409499,0.5932444381360732,0.12152155364641173,0.08615170709312124,0.122624932679647,0.10162944514144873,0.13348337513316005,0.0998309349677903
0.76,0.76,0.76,0.2734978053579536,0.845,0.845,0.845,0.2091836734693878,0.6493865873220155,0.6322884771715799,0.6500563477895862,0.634892078444182,0.6490875776139436,0.6245733729903792,0.6471305010901353,0.6345189811804095,0.6503063726014079,0.6294327720519586,0.6451357700982336,0.6320928762802768,0.6513332650876846,0.6269282680433217,0.6492392430624551,0.6284095194717437,0.6521428783563075,0.6320091481172105,0.1201065844511805,0.11007521740269996,0.11833191018638516,0.12065093778206729,0.12956589071451965,0.13023357939670022
0.725,0.725,0.725,0.2249154453213077,0.815,0.815,0.815,0.0800596718050721,0.6794306793783336,0.6844514506130521,0.6881587655451464,0.676029283958029,0.6841000578807636,0.6642797942032868,0.6855201598168852,0.6623477216366663,0.6928981871424316,0.6706667994409786,0.6794232479146479,0.6724870492265096,0.6848658675721766,0.663910384935078,0.688935915966328,0.6751186191095601,0.6829083463515413,0.6701543344651364,0.20023356605795212,0.12379339672142586,0.1899137433901422,0.12298305824968196,0.20896112893836605,0.13203609122629958
0.735,0.735,0.735,0.3046444502755182,0.78,0.78,0.78,0.0340285400658616,0.6740166439303062,0.6842917519311298,0.6727286990270451,0.6723049438258846,0.6523513868004148,0.633776630803042,0.6720554355217476,0.6372524265522926,0.6842829725919076,0.655787454805683,0.6513970543011154,0.6556632281232954,0.6823906858233298,0.6417523605878989,0.6887125813656538,0.670984954857387,0.6804965088597059,0.6437925602330317,0.3145057513902165,0.18276366611443787,0.3157429791764576,0.2120505120186379,0.31086812026267785,0.18745723315003882
0.735,0.735,0.735,0.3416149068322981,0.78,0.78,0.78,0.0340285400658616,0.6792945262276732,0.684039983023995,0.6896779090315434,0.6762338722038531,0.6688059105135293,0.6503855630275686,0.679795925094989,0.642534300011513,0.6979042066323523,0.657224004500559,0.6669721736755372,0.6582683229496027,0.6806659344963473,0.6531424287405786,0.7010078834162954,0.6739268832803383,0.6797274166774746,0.6495369686167761,0.3336318160702694,0.297541040304313,0.3315959368494208,0.3123256329564011,0.32997278688123294,0.28465487732978934
